tempo;posizione;velocità;acc
2,1312;0,9930536;0,565143143;-1,175791518
2,1645;1,0119872;0,526688689;-3,552387333
2,1978;1,0320184;0,359366033;-6,578551636
2,2311;1,0416224;0,031816483;-7,770954694
2,2644;1,0328416;-0,261169837;-5,880676027
2,2977;1,0185728;-0,390266934;-2,85966703
2,331;1,0040296;-0,414987654;-0,73033494
2,3643;0,9903096;-0,401253921;0,182154126
2,3976;0,9774128;-0,385231231;0,378055733
2,4309;0,9647904;-0,372641975;0,362589817
2,4642;0,9527168;-0,363486153;0,375382612
2,4975;0,9403688;-0,349065732;0,422925985
2,5308;0,9293928;-0,332585252;0,401541014
2,5641;0,9184168;-0,321369369;0,3568617
2,5974;0,9079896;-0,310153487;0,350942645
2,6307;0,8978368;-0,300539873;0,412424436
2,664;0,887684;-0,28314381;0,480589031
2,6973;0,8789032;-0,264145479;0,432663784
2,7306;0,8703968;-0,252929596;0,349606085
2,7639;0,8621648;-0,24446046;0,357243574
2,7972;0,8539328;-0,231642309;0,431327223
2,8305;0,846524;-0,213101768;0,440492211
2,8638;0,8399384;-0,19959693;0,378437608
2,8971;0,8333528;-0,18929663;0,35132452
2,9304;0,827316;-0,178767434;0,393139775
2,9637;0,8212792;-0,163660327;0,452139382
2,997;0,81634;-0,146264264;0,446029391
3,0303;0,8116752;-0,132530531;0,397149457
3,0636;0,8075592;-0,120399066;0,363162629
3,0969;0,8037176;-0,10986987;0,372327616
3,1302;0,8001504;-0,096822823;0,412806311
3,1635;0,797132;-0,080571238;0,408414754
3,1968;0,7949368;-0,067981982;0,365072001
3,2301;0,7927416;-0,058597264;0,377291984
3,2634;0,7908208;-0,044176844;0,420825675
3,2967;0,7897232;-0,027925259;0,401541014
3,33;0,7891744;-0,016709376;0,363926378
3,3633;0,7886256;-0,005951285;0,378628545
3,3966;0,7886256;0,00824024;0,400968202
3,4299;0,7891744;0,022660661;0,376528235
3,4632;0,790272;0,033418752;0,348651399
3,4965;0,7913696;0,04486353;0,348651399
3,5298;0,7932904;0,055621622;0,376146361
3,5631;0,7949368;0,070042042;0,398295081
3,5964;0,7979552;0,084233567;0,365453876
3,6297;0,8006992;0,094533867;0,3291758
3,663;0,8042664;0,104376376;0,338340788
3,6963;0,8075592;0,116278946;0,372709491
3,7296;0,8119496;0,130241575;0,384165725
3,7629;0,81634;0,141915249;0,386075097
3,7962;0,8212792;0,156106773;0,377291984
3,8295;0,8267672;0,16915382;0,318292378
3,8628;0,832804;0,175791792;0,299962403
3,8961;0,838292;0,186778779;0,343305156
3,9294;0,845152;0,200054721;0,359343884
3,9627;0,8517376;0,211041708;0,368317934
3,996;0,8591464;0,223630964;0,395431022
4,0293;0,8665552;0,238051385;0,404023198
4,0626;0,8750616;0,251327327;0,386266035
4,0959;0,8832936;0,263916583;0,35896201
4,1292;0,8926232;0,276505839;0,302826461
4,1625;0,9019528;0,282686019;0,289269917
4,1958;0,9112824;0,293444111;0,339295474
4,2291;0,9214352;0,305804471;0,377291984
4,2624;0,931588;0,319995996;0,379965106
4,2957;0,9428384;0,332127461;0,353615767
4,329;0,9538144;0,341512179;0,375191675
4,3623;0,9653392;0,357077077;0,389702905
4,3956;0,9776872;0,369895229;0,313328009
4,4289;0,9900352;0,381340007;0,044297439
4,4622;1,0032064;0,384086753;-0,721742764
4,4955;1,0158288;0,361654988;-2,354256158
4,5288;1,0298232;0,253158492;-4,541824106
4,5621;1,037232;0,019227227;-5,431591641
4,5954;1,0300976;-0,187694361;-3,988106113
4,6287;1,0202192;-0,266205539;-1,784881311
4,662;1,0106152;-0,276048048;-0,32783924
4,6953;1,00156;-0,262772105;0,289842729
4,7286;0,9930536;-0,245376043;0,425599106
4,7619;0,9853704;-0,231642309;0,40593257
4,7952;0,9776872;-0,219968635;0,403259449
4,8285;0,9705528;-0,204403737;0,391612277
4,8618;0,9642416;-0,193187855;0,366981374
4,8951;0,957656;-0,18105639;0,371754805
4,9284;0,952168;-0,168696029;0,385120411
4,9617;0,9464056;-0,155648982;0,40593257
4,995;0,9417408;-0,140999666;0,40803288
5,0283;0,937076;-0,127952619;0,397531332
5,0616;0,9332344;-0,115134468;0,403641323
5,0949;0,9293928;-0,101858525;0,429990662
5,1282;0,9263744;-0,086293627;0,446411265
5,1615;0,9236304;-0,070728729;0,421589424
5,1948;0,9217096;-0,056766099;0,363162629
5,2281;0,9200632;-0,048068068;0,34788765
5,2614;0,9184168;-0,036852186;0,412615374
5,2947;0,9173192;-0,018769436;0,43151816
5,328;0,9173192;-0,004349016;0,358771072
5,3613;0,9173192;0,002975642;0,337386101
5,3946;0,9173192;0,014878212;0,397913206
5,4279;0,9181424;0,031129796;0,421398487
5,4612;0,9195144;0,04486353;0,390657591
5,4945;0,9211608;0,057223891;0,350178897
5,5278;0,923356;0,068210878;0,314473633
5,5611;0,9258256;0,076451118;0,327648302
5,5944;0,9282952;0,088582583;0,376146361
5,6277;0,931588;0,103918585;0,366217625
5,661;0,9354296;0,114218886;0,328221114
5,6943;0,9392712;0,122916917;0,358771072
5,7276;0,9433872;0,137108442;0,412806311
5,7609;0,9483264;0,153360027;0,393712587
5,7942;0,9538144;0,164347014;0,346742026
5,8275;0,9593024;0,174418418;0,348842336
5,8608;0,9653392;0,186549883;0,379201357
5,8941;0,9716504;0,200741408;0,38588416
5,9274;0,9787848;0,213330664;0,361444194
5,9607;0,9859192;0,224088755;0,346932963
5,994;0,9936024;0,236906907;0,307218018
6,0273;1,0018344;0,246520521;0,159814469
6,0606;1,0100664;0,252929596;-0,273040252
6,0939;1,0185728;0,248351685;-1,336178799
6,1272;1,0281768;0,187923257;-2,945206913
6,1605;1,0347624;0,027238572;-3,727094907
6,1938;1,0295488;-0,122001335;-2,721237532
6,2271;1,0229632;-0,169382716;-1,135694698
6,2604;1,0172008;-0,172587254;-0,150458544
6,2937;1,0114384;-0,162744745;0,270558068
6,327;1,0062248;-0,148324324;0,391994152
6,3603;1,00156;-0,133903904;0,39352165
6,3936;0,997444;-0,122459126;0,387602595
6,4269;0,993328;-0,109412079;0,408796629
6,4602;0,9900352;-0,093618285;0,392566964
6,4935;0,9872912;-0,082631298;0,365262938
6,5268;0,9845472;-0,071644311;0,39485821
6,5601;0,982352;-0,056766099;0,433427533
6,5934;0,9807056;-0,040285619;0,412233499
6,6267;0,9798824;-0,028840841;0,376528235
6,66;0,9787848;-0,017624958;0,396576646
6,6933;0,9785104;-0,001831164;0,403259449
6,7266;0,9787848;0,010986987;0,369845432
6,7599;0,9793336;0,021745078;0,360107633
6,7932;0,9801568;0,033876543;0,378055733
6,8265;0,9815288;0,047839173;0,375191675
6,8598;0,9834496;0,059055055;0,364499189
6,8931;0,9853704;0,072330998;0,348269524
6,9264;0,9883888;0,082402402;0,332039859
6,9597;0,9908584;0,092702703;0,36239888
6,993;0,9944256;0,106665332;0,386838846
7,0263;0,9979928;0,119712379;0,376719173
7,0596;1,0023832;0,132988322;0,334140168
7,0929;1,007048;0,141228562;0,299007716
7,1262;1,0117128;0,151528862;0,249364034
7,1595;1,0169264;0,1650337;-0,087449256
7,1928;1,0229632;0,162286954;-0,921272179
7,2261;1,029;0,116507841;-2,028135354
7,2594;1,033116;0,005493493;-2,441132602
7,2927;1,0287256;-0,088353687;-1,622584658
7,326;1,0246096;-0,108496496;-0,533287709
7,3593;1,0210424;-0,105291959;0,088403942
7,3926;1,0174752;-0,091558225;0,324211432
7,4259;1,0150056;-0,079197865;0,355143265
7,4592;1,0122616;-0,068439773;0,372709491
7,4925;1,0103408;-0,054706039;0,394667273
7,5258;1,0086944;-0,042574575;0,424453483
7,5591;1,0073224;-0,025865199;0,435145968
7,5924;1,007048;-0,011215883;0,383592913
7,6257;1,0067736;-0,001602269;0,361826068
7,659;1,0067736;0,011673674;0,37347324
7,6923;1,0075968;0,024034034;0,371945742
7,7256;1,00842;0,035478812;0,39352165
7,7589;1,009792;0,05104371;0,392185089
7,7922;1,0119872;0,062488488;0,36373544
7,8255;1,013908;0,074619953;0,344832654
7,8588;1,0169264;0,086980314;0,278195557
7,8921;1,0199448;0,093389389;0,163251339
7,9254;1,0229632;0,101400734;-0,116662653
7,9587;1,0268048;0,098882883;-0,757638965
7,992;1,0309208;0,055621622;-1,454178013
8,0253;1,031744;-0,020600601;-1,475181109
8,0586;1,0284512;-0,067295295;-0,767567701
8,0919;1,0257072;-0,068439773;-0,077138645
8,1252;1,0237864;-0,058826159;0,247263725
8,1585;1,0218656;-0,047381381;0,37691011
8,1918;1,0204936;-0,032732065;0,429990662
8,2251;1,0196704;-0,017396063;0,434000344
8,2584;1,019396;-0,003433433;0,417197867
8,2917;1,019396;0,010986987;0,380728855
8,325;1,0202192;0,022660661;0,330703298
8,3583;1,0210424;0,031129796;0,328889394
8,3916;1,02214;0,043261261;0,352756549
8,4249;1,0237864;0,057681682;0,299408685
8,4582;1,026256;0,065349683;0,192082863
8,4915;1,0284512;0,066837504;0,107497666
