tempo;posizione;velocità;acc
1,6317;0,8352736;0,471753754;0,333567357
1,665;0,8509144;0,480451785;0,328030177
1,6983;0,867104;0,493041041;0,337004227
1,7316;0,8838424;0,503341341;0,339486411
1,7649;0,9005808;0,515243911;0,350751708
1,7982;0,9181424;0,52714648;0,349987959
1,8315;0,935704;0,538820153;0,341777658
1,8648;0,9540888;0,549349349;0,30912739
1,8981;0,9721992;0,562396396;0,052316804
1,9314;0,9914072;0,571781114;-0,97721679
1,9647;1,0108896;0,539735736;-3,313142973
1,998;1,0309208;0,385231231;-6,415109359
2,0313;1,0424456;0,063632966;-7,887808284
2,0646;1,0347624;-0,247207207;-6,16956407
2,0979;1,0199448;-0,386146813;-3,093183273
2,1312;1,0059504;-0,414529863;-0,927764045
2,1645;0,991956;-0,40903637;0,012601858
2,1978;0,9787848;-0,398964965;0,305117708
2,2311;0,9653392;-0,387291291;0,425599106
2,2644;0,9527168;-0,368750751;0,46130437
2,2977;0,9409176;-0,353414748;0,412233499
2,331;0,9293928;-0,343114448;0,401731951
2,3643;0,917868;-0,328465132;0,432472847
2,3976;0,9074408;-0,311984651;0,407269131
2,4309;0,897288;-0,300539873;0,361826068
2,4642;0,8874096;-0,289095095;0,350560771
2,4975;0,87808;-0,278565899;0,379965106
2,5308;0,8687504;-0,265061061;0,442783457
2,5641;0,860244;-0,246749416;0,445838453
2,5974;0,8525608;-0,23416016;0,410896939
2,6307;0,8446032;-0,220884218;0,404786947
2,664;0,8377432;-0,20577711;0,368890746
2,6973;0,8311576;-0,196621288;0,346932963
2,7306;0,824572;-0,185634301;0,397149457
2,7639;0,8185352;-0,168467134;0,409560378
2,7972;0,813596;-0,15679346;0,386075097
2,8305;0,808108;-0,145119786;0,413379123
2,8638;0,8037176;-0,128868202;0,429417851
2,8971;0,7996016;-0,114218886;0,393712587
2,9304;0,7963088;-0,104147481;0,391039466
2,9637;0,7924672;-0,08972706;0,426362855
2,997;0,790272;-0,073475475;0,407651005
3,0303;0,7878024;-0,06294628;0,396003834
3,0636;0,7858816;-0,047610277;0,39695852
3,0969;0,784784;-0,036165499;0,391994152
3,1302;0,783412;-0,022889556;0,420825675
3,1635;0,7831376;-0,006637971;0,406314445
3,1968;0,7831376;0,005035702;0,36793606
3,2301;0,783412;0,017853854;0,334903917
3,2634;0,7845096;0,026094094;0,343496093
3,2967;0,7850584;0,037538872;0,431900035
3,33;0,7867048;0,056537204;0,468941859
3,3633;0,7889;0,073475475;0,381683541
3,3966;0,7919184;0,081944611;0,291561164
3,4299;0,794388;0,089040374;0,304353959
3,4632;0,7976808;0,100485152;0,370227307
3,4965;0,8009736;0,115134468;0,400777265
3,5298;0,805364;0,129554888;0,364117315
3,5631;0,8097544;0,139626293;0,319438001
3,5964;0,8146936;0,149011011;0,323829558
3,6297;0,8196328;0,159540207;0,371563867
3,663;0,8251208;0,175105105;0,38798447
3,6963;0,831432;0,187465465;0,352661081
3,7296;0,8377432;0,196621288;0,362780754
3,7629;0,8443288;0,210583917;0,394094461
3,7962;0,8517376;0,225004338;0,371754805
3,8295;0,8594208;0,236678011;0,318674252
3,8628;0,8676528;0,24446046;0,313518947
3,8961;0,8756104;0,254760761;0,380728855
3,9294;0,8843912;0,271012346;0,415097558
3,9627;0,8937208;0,285661662;0,363162629
3,996;0,9035992;0,295504171;0,301298963
4,0293;0,9134776;0,303057724;0,310463951
4,0626;0,9236304;0,314502503;0,370418244
4,0959;0,934332;0,328922923;0,401350077
4,1292;0,9455824;0,342427761;0,393330713
4,1625;0,9571072;0,356161495;0,355143265
4,1958;0,9694552;0,366004004;0,313137072
4,2291;0,9815288;0,374930931;0,274758687
4,2624;0,9941512;0,390038038;-0,061099917
4,2957;1,0075968;0,392555889;-1,167581217
4,329;1,0213168;0,346318986;-3,215955918
4,3623;1,034488;0,183345345;-5,205712887
4,3956;1,0366832;-0,065464131;-5,220415054
4,4289;1,0270792;-0,230955622;-3,226648403
4,4622;1,0172008;-0,273987988;-1,203286481
4,4955;1,0081456;-0,276048048;-0,132701381
4,5288;0,998816;-0,266892226;0,307790829
4,5621;0,9900352;-0,249038372;0,426553792
4,5954;0,982352;-0,23416016;0,389702905
4,6287;0,9746688;-0,224546547;0,376719173
4,662;0,96726;-0,211728395;0,425408169
4,6953;0,9604;-0,194790123;0,437819089
4,7286;0,9543632;-0,179911912;0,384738537
4,7619;0,9486008;-0,169611612;0,345214528
4,7952;0,9431128;-0,160455789;0,397149457
4,8285;0,9376248;-0,143746413;0,464359365
4,8618;0,9335088;-0,126121455;0,441637834
4,8951;0,9293928;-0,112845512;0,376528235
4,9284;0,9261;-0,102545212;0,347123901
4,9617;0,9225328;-0,092016016;0,382256353
4,995;0,9197888;-0,076451118;0,409942252
5,0283;0,9175936;-0,064090757;0,417388805
5,0616;0,9153984;-0,04898365;0,42598098
5,0949;0,9143008;-0,033418752;0,378628545
5,1282;0,9134776;-0,025178512;0,366599499
5,1615;0,91238;-0,011215883;0,409369441
5,1948;0,9126544;0,004577911;0,395431022
5,2281;0,9129288;0,014878212;0,385311348
5,2614;0,9134776;0,029069736;0,396767583
5,2947;0,9148496;0,043032366;0,368317934
5,328;0,916496;0,053561562;0,345023591
5,3613;0,9184168;0,064090757;0,366790436
5,3946;0,920612;0,078053387;0,389130093
5,4279;0,9236304;0,092016016;0,362780754
5,4612;0,9269232;0,101400734;0,352279206
5,4945;0,930216;0,114676677;0,36029857
5,5278;0,9346064;0,126579246;0,343305156
5,5611;0,9387224;0,136879546;0,346169214
5,5944;0,9436616;0,148782115;0,36927262
5,6277;0,9486008;0,161600267;0,386075097
5,661;0,9543632;0,175791792;0,366599499
5,6943;0,9604;0,18723657;0,320965499
5,7276;0,9669856;0,195247915;0,329557675
5,7609;0,9732968;0,206234902;0,410706001
5,7942;0,9804312;0,224546547;0,438964713
5,8275;0,9883888;0,239424758;0,3568617
5,8608;0,9966208;0,247893894;0,249173097
5,8941;1,0048528;0,256820821;0,020239347
5,9274;1,0136336;0,261169837;-0,661024722
5,9607;1,0226888;0,238509176;-2,048565638
5,994;1,0322928;0,132072739;-3,496824597
6,0273;1,0339392;-0,04074341;-3,549714212
6,0606;1,0273536;-0,153360027;-2,13906989
6,0939;1,020768;-0,178309643;-0,716587458
6,1272;1,0150056;-0,17487621;-0,000763749
6,1605;1,0092432;-0,166864865;0,269985256
6,1938;1,0037552;-0,154962296;0,386456972
6,2271;0,998816;-0,139855189;0,435336905
6,2604;0,9944256;-0,12429029;0,430563474
6,2937;0,990584;-0,10986987;0,390275717
6,327;0,9872912;-0,100027361;0,39142134
6,3603;0,983724;-0,085378045;0,43151816
6,3936;0,9815288;-0,068897564;0,412997248
6,4269;0,9793336;-0,057223891;0,376337298
6,4602;0,9776872;-0,045092426;0,368508871
6,4935;0,9763152;-0,032960961;0,372900428
6,5268;0,975492;-0,020371705;0,382829164
6,5601;0,9749432;-0,007553554;0,393330713
6,5934;0,9749432;0,006637971;0,38034698
6,6267;0,975492;0,017853854;0,36029857
6,66;0,9760408;0,030900901;0,335285792
6,6933;0,9776872;0,040514515;0,306072394
6,7266;0,9787848;0,04898365;0,336622353
6,7599;0,9807056;0,063404071;0,361253256
6,7932;0,9831752;0,074162162;0,363353566
6,8265;0,9856448;0,08560694;0,408987566
6,8598;0,9886632;0,102087421;0,429035976
6,8931;0,9925048;0,116965632;0,375191675
6,9264;0,9966208;0,127265933;0,313328009
6,9597;1,0010112;0,13619286;0,297098344
6,993;1,005676;0,145577578;0,317719566
7,0263;1,0106152;0,157709042;0,292897725
7,0596;1,0161032;0,171213881;0,004582494
7,0929;1,02214;0,172358358;-0,751528973
7,1262;1,0284512;0,139168502;-1,933239546
7,1595;1,0342136;0,029069736;-2,608393623
7,1928;1,030372;-0,081029029;-1,940113286
7,2261;1,0259816;-0,113532199;-0,783797366
7,2594;1,02214;-0,116278946;-0,018902787
7,2927;1,018024;-0,10368969;0,357816386
7,326;1,0150056;-0,084920254;0,432663784
7,3593;1,012536;-0,070499833;0,361062319
7,3926;1,0106152;-0,063404071;0,344450779
7,4259;1,0081456;-0,052188188;0,44259252
7,4592;1,0067736;-0,031587588;0,480016219
7,4925;1,0062248;-0,015564898;0,393139775
7,5258;1,0059504;-0,005493493;0,303972085
7,5591;1,0059504;0,001602269;0,299580528
7,5924;1,0059504;0,011673674;0,3748098
7,6257;1,0064992;0,027925259;0,415097558
7,659;1,0078712;0,042574575;0,369463558
7,6923;1,0095176;0,052645979;0,317910503
7,7256;1,0114384;0,06088622;0,33814985
7,7589;1,0133592;0,074391058;0,38034698
7,7922;1,0163776;0,088582583;0,351515457
7,8255;1,019396;0,09956957;0,226260628
7,8588;1,0229632;0,108496496;-0,103678921
7,8921;1,0268048;0,104605272;-0,765276454
7,9254;1,0311952;0,062259593;-1,485109846
7,9587;1,0322928;-0,016251585;-1,544491327
7,992;1,029;-0,065235235;-0,868191626
8,0253;1,0265304;-0,071873207;-0,174325699
8,0586;1,0240608;-0,066150817;0,225496879
8,0919;1,0218656;-0,050357024;0,380537918
8,1252;1,020768;-0,036165499;0,368699809
8,1585;1,0196704;-0,026780781;0,363926378
8,1918;1,0188472;-0,014191525;0,407841943
8,2251;1,0185728;0,00206006;0,409942252
8,2584;1,0191216;0,015107107;0,358007323
8,2917;1,0196704;0,025178512;0,322492997
8,325;1,020768;0,035707708;0,316192068
8,3583;1,02214;0,044634635;0,341204846
8,3916;1,023512;0,059283951;0,299580528
8,4249;1,0259816;0,073475475;-0,021194034
8,4582;1,029;0,0670664;-0,584077014
8,4915;1,0314696;0,030672005;-0,999556447
8,5248;1,0314696;-0,017853854;-0,872010371
8,5581;1,0292744;-0,038912246;-0,378437608
8,5914;1,0281768;-0,037538872;0,010883423
8,6247;1,0268048;-0,031816483;0,215950017
8,658;1,0259816;-0,021973974;0,338340788
8,6913;1,0251584;-0,007782449;0,393139775
8,7246;1,0254328;0,007553554;0,356670763
8,7579;1,0259816;0,015107107;0,330703298
8,7912;1,026256;0,027238572;0,336431415
8,8245;1,027628;0,042116783;0,184063498
8,8578;1,0292744;0,047610277;-0,194565047
8,8911;1,0314696;0,032274274;-0,624746646
8,9244;1,0322928;-0,006637971;-0,674772203
8,9577;1,030372;-0,027925259;-0,27605706
8,991;1,0295488;-0,023347347;0,113626751
9,0243;1,0287256;-0,012131465;0,27328847
9,0576;1,0287256;0,000274675;0,246824569
9,0909;1,029;0,005607941;0,161762029
9,1242;1,0292744;0,007782449;0,103449796
