tempo;posizione;velocità;acc
3,4632;0,8542072;0,222257591;0,383020102
3,4965;0,8613416;0,237822489;0,388748219
3,5298;0,8701224;0,251327327;0,318292378
3,5631;0,8783544;0,257736403;0,283159926
3,5964;0,8871352;0,267807808;0,313709884
3,6297;0,8961904;0,278108108;0,364117315
3,663;0,90552;0,292528529;0,400777265
3,6963;0,9156728;0,306948949;0,375573549
3,7296;0,9261;0,31770704;0,342541407
3,7629;0,9368016;0,328922923;0,333185482
3,7962;0,948052;0,338994328;0,353615767
3,8295;0,9593024;0,351583584;0,395812897
3,8628;0,971376;0,366461795;0,390848528
3,8961;0,983724;0,38065332;0,249554971
3,9294;0,9968952;0,389809142;-0,231224997
3,9627;1,009792;0,383400067;-1,391359661
3,996;1,0232376;0,332585252;-3,484222739
4,0293;1,0364088;0,151299967;-5,35693518
4,0626;1,03586;-0,098425092;-5,021458451
4,0959;1,0259816;-0,242629296;-2,865586084
4,1292;1,0161032;-0,27490357;-0,913061877
4,1625;1,007048;-0,268494494;0,044488377
4,1958;0,9982672;-0,254989656;0,342159532
4,2291;0,9900352;-0,240798131;0,378819482
4,2624;0,982352;-0,229811144;0,379965106
4,2957;0,9746688;-0,216992993;0,413379123
4,329;0,9678088;-0,201885886;0,435527842
4,3623;0,9612232;-0,186549883;0,417579742
4,3956;0,9554608;-0,173502836;0,381492604
4,4289;0,9496984;-0,161600267;0,362017005
4,4622;0,9447592;-0,150842176;0,382638227
4,4955;0,9395456;-0,137337337;0,431327223
4,5288;0,9354296;-0,119483483;0,415288495
4,5621;0,9318624;-0,108267601;0,367172311
4,5954;0,9282952;-0,098653987;0,407460068
4,6287;0,9250024;-0,081944611;0,465123114
4,662;0,9228072;-0,064319653;0,434382219
4,6953;0,9208864;-0,051272606;0,354379516
4,7286;0,9195144;-0,041887888;0,306263332
4,7619;0,9181424;-0,033876543;0,343877968
4,7952;0,9170448;-0,019913914;0,41013319
4,8285;0,9167704;-0,004577911;0,423689734
4,8618;0,9167704;0,010071405;0,389321031
4,8951;0,9175936;0,020829496;0,366026687
4,9284;0,9181424;0,032045379;0,40039539
4,9617;0,9195144;0,048296964;0,412615374
4,995;0,9214352;0,062488488;0,35132452
5,0283;0,9239048;0,070957624;0,306454269
5,0616;0,9261;0,080342342;0,328602988
5,0949;0,9291184;0,093160494;0,354379516
5,1282;0,9324112;0,104147481;0,378246671
5,1615;0,9359784;0,117423423;0,415861307
5,1948;0,9400944;0,133675008;0,401541014
5,2281;0,9450336;0,146035369;0,340632035
5,2614;0,9499728;0,154504505;0,324975181
5,2947;0,9551864;0,165949283;0,356288888
5,328;0,9609488;0,179454121;0,364690127
5,3613;0,96726;0,190441108;0,367745123
5,3946;0,9735712;0,203030364;0,387029784
5,4279;0,9807056;0,217221889;0,378055733
5,4612;0,9881144;0,229353353;0,338531725
5,4945;0,996072;0,239195863;0,291370227
5,5278;1,0040296;0,249496163;0,140338871
5,5611;1,012536;0,259109776;-0,438010026
5,5944;1,0215912;0,245376043;-1,740392934
5,6277;1,0311952;0,158166834;-3,320780462
5,661;1,0353112;-0,015564898;-3,676878413
5,6943;1,0284512;-0,143517518;-2,361320836
5,7276;1,0224144;-0,175105105;-0,82847668
5,7609;1,0161032;-0,172129463;0,010119674
5,7942;1,0108896;-0,158624625;0,290988352
5,8275;1,005676;-0,148324324;0,343496093
5,8608;1,0010112;-0,137337337;0,394476336
5,8941;0,9963464;-0,12223023;0,43915565
5,9274;0,9927792;-0,104605272;0,400204453
5,9607;0,9897608;-0,096136136;0,371754805
5,994;0,9861936;-0,083317985;0,425217231
6,0273;0,9839984;-0,065464131;0,421207549
6,0606;0,9820776;-0,053561562;0,376337298
6,0939;0,9804312;-0,041658992;0,360489507
6,1272;0,9793336;-0,030900901;0,379965106
6,1605;0,978236;-0,01648048;0,405168821
6,1938;0,978236;-0,00206006;0,38244729
6,2271;0,978236;0,008926927;0,359152947
6,2604;0,9787848;0,020829496;0,361062319
6,2937;0,979608;0,032960961;0,366981374
6,327;0,98098;0,045321321;0,373855114
6,3603;0,9826264;0,057910577;0,3748098
6,3936;0,9848216;0,070499833;0,366599499
6,4269;0,9872912;0,08354688;0,331848922
6,4602;0,990584;0,09178712;0,322874871
6,4935;0,993328;0,102316316;0,381110729
6,5268;0,9971696;0,118339006;0,408414754
6,5601;1,0012856;0,132530531;0,362589817
6,5934;1,0062248;0,141457457;0,329748612
6,6267;1,0106152;0,152215549;0,313137072
6,66;1,0161032;0,168696029;0,038378385
6,6933;1,02214;0,169382716;-0,70474935
6,7266;1,0281768;0,138024024;-1,836052491
6,7599;1,0339392;0,034334334;-2,507387824
6,7932;1,0306464;-0,073704371;-1,884932424
6,8265;1,026256;-0,106207541;-0,747137417
6,8598;1,0226888;-0,104834168;-0,039905883
6,8931;1,019396;-0,096822823;0,27246744
6,9264;1,0161032;-0,084004671;0,409942252
6,9597;1,0136336;-0,0670664;0,441446897
6,993;1,0117128;-0,051959293;0,39352165
7,0263;1,0103408;-0,041201201;0,349606085
7,0596;1,0089688;-0,030900901;0,363544503
7,0929;1,0081456;-0,017167167;0,388939156
7,1262;1,0078712;-0,00412012;0,393139775
7,1595;1,0078712;0,008926927;0,395049148
7,1928;1,00842;0,022889556;0,378819482
7,2261;1,0095176;0,033876543;0,370800118
7,2594;1,0106152;0,046465799;0,388748219
7,2927;1,012536;0,060657324;0,384356662
7,326;1,0147312;0,073017684;0,355334202
7,3593;1,0174752;0,08354688;0,329366737
7,3926;1,0202192;0,095678345;0,236380302
7,4259;1,0237864;0,106207541;-0,10444267
7,4592;1,027628;0,100714047;-0,7773055
7,4925;1,031744;0,056994995;-1,454941762
7,5258;1,0325672;-0,017853854;-1,471935176
7,5591;1,0295488;-0,064777444;-0,778489311
7,5924;1,0268048;-0,068439773;-0,062455571
7,6257;1,0246096;-0,054934935;0,262481423
7,659;1,0232376;-0,041475876;0,264238045
7,6923;1,02214;-0,03559326;0,176101416
7,7256;1,0210424;-0,033418752;0,108872414
